@RELATION ./Datasets/TEMP/classic-rock.arff

@ATTRIBUTE "Acoustic Guitar Prevalence" REAL
@ATTRIBUTE "Amount of Arpeggiation" REAL
@ATTRIBUTE "Amount of Staccato" REAL
@ATTRIBUTE "Average Interval Spanned by Melodic Arcs" REAL
@ATTRIBUTE "Average Length of Melodic Arcs" REAL
@ATTRIBUTE "Average Note Duration" REAL
@ATTRIBUTE "Average Note to Note Change in Dynamics" REAL
@ATTRIBUTE "Average Number of Independent Voices" REAL
@ATTRIBUTE "Average Number of Simultaneous Pitch Classes" REAL
@ATTRIBUTE "Average Number of Simultaneous Pitches" REAL
@ATTRIBUTE "Average Range of Glissandos" REAL
@ATTRIBUTE "Average Rest Fraction Per Voice" REAL
@ATTRIBUTE "Average Time Between Attacks" REAL
@ATTRIBUTE "Average Time Between Attacks for Each Voice" REAL
@ATTRIBUTE "Average Variability of Time Between Attacks for Each Voice" REAL
@ATTRIBUTE "Brass Prevalence" REAL
@ATTRIBUTE "Chord Duration" REAL
@ATTRIBUTE "Chromatic Motion" REAL
@ATTRIBUTE "Combined Strength of Two Strongest Rhythmic Pulses" REAL
@ATTRIBUTE "Complete Rests" REAL
@ATTRIBUTE "Complex Chords" REAL
@ATTRIBUTE "Compound Or Simple Meter" REAL
@ATTRIBUTE "Contrary Motion" REAL
@ATTRIBUTE "Diminished and Augmented Triads" REAL
@ATTRIBUTE "Direction of Melodic Motion" REAL
@ATTRIBUTE "Distance Between Most Prevalent Melodic Intervals" REAL
@ATTRIBUTE "Distance Between Two Most Common Vertical Intervals" REAL
@ATTRIBUTE "Dominant Seventh Chords" REAL
@ATTRIBUTE "Dominant Spread" REAL
@ATTRIBUTE Duration REAL
@ATTRIBUTE "Dynamic Range" REAL
@ATTRIBUTE "Electric Guitar Prevalence" REAL
@ATTRIBUTE "Electric Instrument Prevalence" REAL
@ATTRIBUTE "Glissando Prevalence" REAL
@ATTRIBUTE "Harmonicity of Two Strongest Rhythmic Pulses" REAL
@ATTRIBUTE "Importance of Bass Register" REAL
@ATTRIBUTE "Importance of High Register" REAL
@ATTRIBUTE "Importance of Loudest Voice" REAL
@ATTRIBUTE "Importance of Middle Register" REAL
@ATTRIBUTE "Initial Tempo" REAL
@ATTRIBUTE "Interval Between Most Prevalent Pitch Classes" REAL
@ATTRIBUTE "Interval Between Most Prevalent Pitches" REAL
@ATTRIBUTE "Longest Complete Rest" REAL
@ATTRIBUTE "Major or Minor" REAL
@ATTRIBUTE "Maximum Note Duration" REAL
@ATTRIBUTE "Maximum Number of Independent Voices" REAL
@ATTRIBUTE "Mean Melodic Interval" REAL
@ATTRIBUTE "Mean Pitch" REAL
@ATTRIBUTE "Melodic Embellishments" REAL
@ATTRIBUTE "Melodic Large Intervals" REAL
@ATTRIBUTE "Melodic Octaves" REAL
@ATTRIBUTE "Melodic Perfect Fifths" REAL
@ATTRIBUTE "Melodic Perfect Fourths" REAL
@ATTRIBUTE "Melodic Pitch Variety" REAL
@ATTRIBUTE "Melodic Sevenths" REAL
@ATTRIBUTE "Melodic Sixths" REAL
@ATTRIBUTE "Melodic Thirds" REAL
@ATTRIBUTE "Melodic Tritones" REAL
@ATTRIBUTE "Metrical Diversity" REAL
@ATTRIBUTE "Microtone Prevalence" REAL
@ATTRIBUTE "Minimum Note Duration" REAL
@ATTRIBUTE "Minor Major Melodic Third Ratio" REAL
@ATTRIBUTE "Minor Major Triad Ratio" REAL
@ATTRIBUTE "Most Common Melodic Interval" REAL
@ATTRIBUTE "Most Common Pitch" REAL
@ATTRIBUTE "Most Common Pitch Class" REAL
@ATTRIBUTE "Most Common Vertical Interval" REAL
@ATTRIBUTE "Non-Standard Chords" REAL
@ATTRIBUTE "Note Density" REAL
@ATTRIBUTE "Note Density Variability" REAL
@ATTRIBUTE "Number of Common Melodic Intervals" REAL
@ATTRIBUTE "Number of Common Pitches" REAL
@ATTRIBUTE "Number of Moderate Rhythmic Pulses" REAL
@ATTRIBUTE "Number of Pitched Instruments" REAL
@ATTRIBUTE "Number of Relatively Strong Rhythmic Pulses" REAL
@ATTRIBUTE "Number of Strong Rhythmic Pulses" REAL
@ATTRIBUTE "Number of Unpitched Instruments" REAL
@ATTRIBUTE "Oblique Motion" REAL
@ATTRIBUTE "Orchestral Strings Prevalence" REAL
@ATTRIBUTE "Parallel Fifths" REAL
@ATTRIBUTE "Parallel Motion" REAL
@ATTRIBUTE "Parallel Octaves" REAL
@ATTRIBUTE "Partial Chords" REAL
@ATTRIBUTE "Percussion Instrument Prevalence" REAL
@ATTRIBUTE "Perfect Vertical Intervals" REAL
@ATTRIBUTE "Pitch Class Variety" REAL
@ATTRIBUTE "Pitch Variety" REAL
@ATTRIBUTE Polyrhythms REAL
@ATTRIBUTE "Prevalence Ratio of Two Most Common Vertical Intervals" REAL
@ATTRIBUTE "Prevalence of Most Common Melodic Interval" REAL
@ATTRIBUTE "Prevalence of Most Common Pitch" REAL
@ATTRIBUTE "Prevalence of Most Common Pitch Class" REAL
@ATTRIBUTE "Prevalence of Most Common Vertical Interval" REAL
@ATTRIBUTE "Prevalence of Second Most Common Vertical Interval" REAL
@ATTRIBUTE "Quintuple Meter" REAL
@ATTRIBUTE Range REAL
@ATTRIBUTE "Relative Note Density of Highest Line" REAL
@ATTRIBUTE "Relative Note Durations of Lowest Line" REAL
@ATTRIBUTE "Relative Prevalence of Most Common Melodic Intervals" REAL
@ATTRIBUTE "Relative Prevalence of Top Pitch Classes" REAL
@ATTRIBUTE "Relative Prevalence of Top Pitches" REAL
@ATTRIBUTE "Relative Range Isolation of Loudest Voice" REAL
@ATTRIBUTE "Relative Range of Highest Line" REAL
@ATTRIBUTE "Relative Range of Loudest Voice" REAL
@ATTRIBUTE "Relative Size of Melodic Intervals in Lowest Line" REAL
@ATTRIBUTE "Repeated Notes" REAL
@ATTRIBUTE "Rhythmic Looseness" REAL
@ATTRIBUTE "Rhythmic Variability" REAL
@ATTRIBUTE "Saxophone Prevalence" REAL
@ATTRIBUTE "Second Most Common Vertical Interval" REAL
@ATTRIBUTE "Second Strongest Rhythmic Pulse" REAL
@ATTRIBUTE "Seventh Chords" REAL
@ATTRIBUTE "Similar Motion" REAL
@ATTRIBUTE "Standard Triads" REAL
@ATTRIBUTE "Stepwise Motion" REAL
@ATTRIBUTE "Strength Ratio of Two Strongest Rhythmic Pulses" REAL
@ATTRIBUTE "Strength of Second Strongest Rhythmic Pulse" REAL
@ATTRIBUTE "Strength of Strongest Rhythmic Pulse" REAL
@ATTRIBUTE "String Ensemble Prevalence" REAL
@ATTRIBUTE "String Keyboard Prevalence" REAL
@ATTRIBUTE "Strong Tonal Centres" REAL
@ATTRIBUTE "Strongest Rhythmic Pulse" REAL
@ATTRIBUTE "Triple Meter" REAL
@ATTRIBUTE "Variability Across Voices of Total Rests Per Voice" REAL
@ATTRIBUTE "Variability of Note Durations" REAL
@ATTRIBUTE "Variability of Note Prevalence of Pitched Instruments" REAL
@ATTRIBUTE "Variability of Note Prevalence of Unpitched Instruments" REAL
@ATTRIBUTE "Variability of Number of Independent Voices" REAL
@ATTRIBUTE "Variability of Number of Simultaneous Pitch Classes" REAL
@ATTRIBUTE "Variability of Number of Simultaneous Pitches" REAL
@ATTRIBUTE "Variability of Time Between Attacks" REAL
@ATTRIBUTE "Variability of Voice Separation" REAL
@ATTRIBUTE "Variation of Dynamics" REAL
@ATTRIBUTE "Variation of Dynamics In Each Voice" REAL
@ATTRIBUTE "Vertical Dissonance Ratio" REAL
@ATTRIBUTE "Vertical Major Third Prevalence" REAL
@ATTRIBUTE "Vertical Minor Seconds" REAL
@ATTRIBUTE "Vertical Minor Third Prevalence" REAL
@ATTRIBUTE "Vertical Octaves" REAL
@ATTRIBUTE "Vertical Perfect Fifths" REAL
@ATTRIBUTE "Vertical Perfect Fourths" REAL
@ATTRIBUTE "Vertical Sevenths" REAL
@ATTRIBUTE "Vertical Sixths" REAL
@ATTRIBUTE "Vertical Thirds" REAL
@ATTRIBUTE "Vertical Tritones" REAL
@ATTRIBUTE "Vertical Unisons" REAL
@ATTRIBUTE "Vibrato Prevalence" REAL
@ATTRIBUTE "Violin Prevalence" REAL
@ATTRIBUTE "Voice Equality - Dynamics" REAL
@ATTRIBUTE "Voice Equality - Melodic Leaps" REAL
@ATTRIBUTE "Voice Equality - Note Duration" REAL
@ATTRIBUTE "Voice Equality - Number of Notes" REAL
@ATTRIBUTE "Voice Equality - Range" REAL
@ATTRIBUTE "Voice Overlap" REAL
@ATTRIBUTE "Voice Separation" REAL
@ATTRIBUTE "Woodwinds Prevalence" REAL
@ATTRIBUTE genre {rock, classic}
@ATTRIBUTE title STRING

@DATA
0.0,0.6397,0.3209,7.635,1.468,0.2233,7.316,3.938,3.016,4.722,8.278,0.7571,0.08319,0.9874,2.885,0.06072,0.1054,0.03389,0.3218,0.0646,0.1599,0.0,0.1185,0.02153,0.5051,5.0,7.0,0.0123,2.0,216.0,80.0,0.1388,0.2588,0.07183,1.25,0.2437,0.229,36.29,0.5273,109.0,5.0,4.0,8.722,0.0,4.261,9.0,4.046,61.1,0.01143,0.001645,0.05824,0.08358,0.183,2.558,0.03192,0.05495,0.2382,0.0003291,0.0,0.02538,0.0,1.505,0.04571,0.0,71.0,6.0,0.0,0.3648,29.96,17.1,4.0,3.0,11.0,12.0,4.0,3.0,13.0,0.5261,0.0,0.004831,0.04526,0.01246,0.1739,0.2815,0.5605,10.0,36.0,0.25,0.5657,0.2274,0.1566,0.3398,0.2795,0.1581,0.0,53.0,0.2168,1.688,0.8046,0.7171,0.8805,0.9912,0.2642,0.2453,0.9032,0.2274,0.75,0.02168,0.05068,7.0,55.0,0.06604,0.3102,0.3953,0.1208,1.126,0.1513,0.1705,0.1701,0.1456,2.0,44.0,0.0,48.53,0.2806,355.7,198.3,1.881,1.203,2.288,0.099,4.14,21.89,4.265,0.1296,0.5549,0.002833,0.6736,0.1715,0.1581,0.1228,0.05144,0.1092,0.2156,0.003567,0.108,0.003441,0.0,20.76,2.065,48.53,505.0,5.395,0.9302,3.154,0.007417,rock,1111.mid
0.0,0.5825,0.5068,7.723,1.656,0.1511,7.735,2.595,2.752,4.795,4.96,0.6479,0.09441,0.4188,1.07,0.0,0.06628,0.08787,0.2448,0.1862,0.08353,0.0,0.07317,0.004917,0.5154,2.0,7.0,0.04374,3.0,214.9,127.0,0.1184,0.4939,0.02009,1.143,0.3699,0.3123,68.6,0.3177,145.0,7.0,48.0,12.1,0.0,3.293,6.0,2.968,58.73,0.01431,0.01988,0.0505,0.05089,0.04453,2.087,0.009543,0.033,0.1042,0.007952,0.0,0.00884,0.0,0.9124,0.001656,0.0,28.0,4.0,0.0,0.2602,27.11,12.48,2.0,1.0,9.0,5.0,6.0,3.0,10.0,0.5116,0.0,0.005614,0.08982,0.01626,0.1345,0.3565,0.5454,12.0,63.0,0.5,0.7998,0.3658,0.1007,0.3156,0.2498,0.1998,0.0,72.0,0.1031,1.151,0.6174,0.5187,0.8032,0.8527,0.7917,0.2361,0.3846,0.3658,0.3333,0.02108,0.0,7.0,42.0,0.1031,0.3254,0.5022,0.3137,1.018,0.1213,0.1235,0.0,0.04137,2.0,48.0,0.0,54.07,0.2551,389.1,299.3,1.152,1.24,2.705,0.0988,6.397,39.78,5.397,0.1107,0.648,0.01492,0.5058,0.2396,0.1998,0.09577,0.03337,0.105,0.2499,0.01686,0.0102,0.0002679,0.0,54.73,1.517,54.07,642.0,18.77,0.6875,11.25,0.0,rock,1112.mid
0.0,0.7059,0.4657,10.6,1.532,0.2564,10.26,3.388,3.251,6.051,9.108,0.7185,0.1051,1.565,7.143,0.0559,0.08242,0.0309,0.2348,0.08117,0.1074,0.0,0.04112,0.0,0.5109,12.0,7.0,0.0,5.0,291.3,110.0,0.3296,0.5202,0.0172,1.333,0.5016,0.1219,45.8,0.3766,167.0,5.0,31.0,42.85,0.0,22.75,7.0,4.087,53.08,0.004867,0.04635,0.1113,0.06873,0.09084,3.181,0.0269,0.02158,0.06979,0.02397,0.0,0.002902,0.00372,0.7703,2.405,0.0,35.0,11.0,0.0,0.2913,24.71,10.97,4.0,1.0,7.0,10.0,7.0,6.0,9.0,0.7086,0.0,0.009737,0.06759,0.02184,0.1603,0.329,0.5825,12.0,49.0,0.4286,0.6896,0.4129,0.1302,0.2499,0.2631,0.1814,0.0,67.0,0.1741,0.9142,0.2697,0.7852,0.6322,0.0,0.3284,0.1045,0.0,0.4129,0.0,0.0222,0.0559,7.0,56.0,0.1777,0.1826,0.3708,0.1276,1.052,0.1144,0.1203,0.03171,0.0,2.0,42.0,0.0,85.28,0.8362,567.5,429.3,0.9471,1.152,2.293,0.0811,6.042,18.56,8.897,0.1245,0.631,0.01126,0.7413,0.2266,0.1814,0.1381,0.04972,0.1107,0.1961,0.005429,0.03641,0.0,0.0,16.27,3.107,85.28,782.6,16.09,0.9224,5.667,0.0,rock,1113.mid
0.0,0.765,0.4911,8.152,1.973,0.3501,7.299,4.344,3.432,5.596,62.52,0.5277,0.07608,2.167,3.643,0.0,0.1642,0.03014,0.2256,0.01669,0.08503,0.0,0.02937,0.0,0.4109,5.0,7.0,0.04031,4.0,201.9,77.0,0.0,0.0,0.006395,1.163,0.6428,0.01401,33.88,0.3432,150.0,9.0,12.0,73.58,0.0,27.15,8.0,1.546,48.95,0.001444,0.01076,0.003588,0.01686,0.1015,2.075,0.01041,0.01041,0.09221,0.001435,0.0,0.0,0.01667,3.759,1.199,0.0,47.0,11.0,0.0,0.2199,24.11,5.167,2.0,3.0,11.0,1.0,6.0,2.0,8.0,0.6134,0.0,0.006911,0.05724,0.01857,0.09132,0.3223,0.6163,8.0,26.0,0.1667,0.7191,0.6376,0.1748,0.3846,0.2965,0.2132,0.0,50.0,0.1681,0.4436,0.1593,0.5067,0.9355,0.0,0.24,0.34,0.0,0.6376,1.167,0.01842,0.0,7.0,50.0,0.265,0.3,0.4238,0.1152,1.24,0.1007,0.1249,0.0,0.6777,2.0,43.0,0.0,51.99,1.139,0.0,315.5,1.666,0.8341,1.609,0.09164,4.845,12.45,5.879,0.1149,0.8673,0.00431,0.8097,0.1901,0.2132,0.1066,0.04974,0.08562,0.195,0.004061,0.1064,0.0,0.0,15.1,2.031,51.99,518.3,6.046,0.8551,4.857,0.0,rock,1114.mid
0.0,0.5641,0.4654,7.061,1.556,0.2449,10.46,3.202,3.481,4.392,17.67,0.6641,0.06596,1.141,3.413,0.02918,0.06772,0.03103,0.1801,0.05232,0.4281,0.0,0.08548,0.0002232,0.5009,1.0,5.0,0.001562,5.0,178.0,126.0,0.1436,0.5046,0.001193,1.244,0.2502,0.1893,28.38,0.5605,110.0,2.0,26.0,32.19,0.0,4.32,7.0,3.772,57.82,0.03177,0.01526,0.09868,0.02899,0.0885,3.255,0.01424,0.02136,0.2452,0.005595,0.0,0.0,0.004505,7.033,0.1923,2.0,62.0,2.0,5.0,0.5958,21.88,7.096,4.0,3.0,10.0,7.0,5.0,0.0,22.0,0.3921,0.0,0.001215,0.0796,0.005874,0.2126,0.3507,0.4578,10.0,35.0,0.2,0.8757,0.2767,0.1392,0.2633,0.1743,0.1526,0.0,60.0,0.2418,1.087,0.7757,0.8051,0.6829,0.0,0.2833,0.3667,0.0,0.1745,4.4,0.0139,0.02918,0.0,56.0,0.1125,0.4428,0.07906,0.3077,1.175,0.08278,0.09727,0.06095,0.2009,2.0,45.0,0.0,42.85,0.3903,288.8,131.1,1.475,1.63,2.087,0.09661,9.916,18.27,10.65,0.3338,0.3822,0.01225,0.6247,0.1086,0.131,0.1743,0.08479,0.09386,0.198,0.004658,0.04397,0.0,0.0,19.87,2.188,42.85,422.4,3.78,0.9176,6.0,0.04881,rock,1115.mid
0.0,0.7088,0.6112,12.14,1.768,0.1369,3.694,2.396,2.506,3.198,0.0,0.7651,0.06942,1.218,3.984,0.1647,0.05979,0.05029,0.2051,0.2135,0.05323,0.0,0.06391,0.003833,0.373,12.0,5.0,0.03082,3.0,293.8,50.0,0.0,0.1211,0.0,1.2,0.09646,0.1557,8.714,0.7479,120.0,7.0,1.0,20.43,0.0,4.0,6.0,5.787,64.13,0.01965,0.01647,0.2368,0.1218,0.1288,2.905,0.04824,0.02824,0.07324,0.003529,0.0,0.0,0.005208,2.276,0.04317,12.0,64.0,4.0,0.0,0.2054,28.48,9.557,4.0,1.0,11.0,7.0,5.0,1.0,9.0,0.4946,0.0,0.002905,0.06754,0.01307,0.207,0.3665,0.5593,12.0,40.0,0.6,0.5447,0.2368,0.1095,0.2183,0.2952,0.1608,0.0,48.0,0.09533,3.27,0.9665,0.6776,0.7755,0.5,0.5208,0.25,1.167,0.2288,1.2,0.01715,0.04242,5.0,48.0,0.05357,0.374,0.5341,0.1141,1.052,0.09996,0.1051,0.0,0.2181,2.0,40.0,0.0,63.58,0.2216,635.9,544.2,1.114,1.144,1.76,0.0749,4.502,16.21,4.384,0.08705,0.4828,0.006724,0.2957,0.1251,0.1034,0.1608,0.01974,0.1453,0.2153,0.007305,0.1701,0.0,0.0,9.709,2.795,63.58,1005.0,7.973,0.952,4.333,0.0,rock,1116.mid
0.0,0.6856,0.5303,9.438,1.5,0.2713,6.642,2.997,2.671,4.649,51.61,0.5992,0.0853,0.6384,1.245,0.0,0.1519,0.01536,0.2616,0.2234,0.01844,0.0,0.06693,7.567e-05,0.6152,7.0,7.0,0.01186,6.0,264.9,96.0,0.0,0.0,0.007191,1.227,0.6412,0.02677,31.6,0.332,107.0,5.0,17.0,27.07,0.0,4.444,6.0,4.837,47.39,0.01052,0.01997,0.0978,0.1761,0.1464,3.672,0.05223,0.01895,0.1219,0.003584,0.0,0.0,0.01736,3.667,0.3962,0.0,57.0,4.0,0.0,0.2636,17.64,4.713,6.0,1.0,10.0,1.0,6.0,2.0,9.0,0.5286,0.0,0.01296,0.1151,0.04048,0.1247,0.4624,0.5866,10.0,36.0,0.3333,0.6522,0.2335,0.1027,0.2705,0.294,0.1917,0.0,58.0,0.1318,1.102,0.7544,0.6514,0.7549,0.1954,0.4483,0.2931,0.0,0.2335,0.6667,0.01992,0.0,7.0,44.0,0.09729,0.2894,0.5144,0.1295,1.484,0.1053,0.1563,0.0,0.5376,2.0,54.0,0.0,56.94,0.6554,0.0,293.0,1.282,1.154,2.465,0.09231,6.801,20.18,6.863,0.09271,0.6427,0.001711,0.6417,0.2247,0.1917,0.1009,0.02143,0.09245,0.2361,0.002058,0.06925,0.0003995,0.0,22.98,1.14,56.94,755.6,13.41,0.9755,8.25,0.0,rock,1117.mid
0.1598,0.4541,0.2298,11.31,1.81,0.578,7.634,5.359,3.806,7.213,43.35,0.6727,0.1554,4.281,6.989,0.0,0.1435,0.09496,0.3561,0.01786,0.1986,0.0,0.08243,0.0003448,0.527,1.0,7.0,0.008231,6.0,225.3,90.0,0.05466,0.2337,0.01618,1.489,0.1667,0.2916,22.53,0.5417,67.0,5.0,2.0,111.0,0.0,10.73,10.0,5.848,65.06,0.05075,0.1017,0.0468,0.08911,0.1031,4.793,0.01935,0.05311,0.2052,0.005401,1.0,0.00211,0.004664,1.161,0.1005,2.0,70.0,10.0,0.0,0.5307,15.94,10.87,5.0,0.0,6.0,13.0,5.0,3.0,18.0,0.5556,0.0251,0.005264,0.04885,0.01316,0.05406,0.2072,0.4953,12.0,65.0,0.4,0.5774,0.1994,0.08934,0.2061,0.2475,0.1429,0.0,79.0,0.4221,2.106,0.553,0.8532,0.7717,0.0,0.6962,0.2405,0.3191,0.08191,0.0,0.02459,0.0,7.0,45.0,0.2166,0.3131,0.1986,0.2943,1.183,0.1632,0.193,0.08059,0.338,2.0,67.0,0.0,61.86,0.928,186.9,90.06,1.783,0.9243,2.174,0.1965,4.411,16.48,6.876,0.1771,0.8407,0.01721,0.8077,0.1887,0.1429,0.1049,0.0602,0.118,0.2363,0.008236,0.05874,0.001407,0.0,15.64,4.367,61.86,224.0,14.82,0.9919,3.071,0.07697,rock,1118.mid
0.0,0.52,0.4964,8.0,1.793,0.2957,19.68,3.135,3.221,4.156,21.71,0.5726,0.1039,0.9961,1.756,0.03831,0.1202,0.02731,0.2196,0.04036,0.04083,0.0,0.04943,0.0,0.5992,2.0,7.0,0.005629,5.0,242.3,99.0,0.1959,0.438,0.02108,1.5,0.3086,0.01309,26.33,0.6783,126.0,5.0,4.0,11.44,0.0,2.956,7.0,3.695,56.45,0.01004,0.0105,0.03992,0.03939,0.1471,3.306,0.007353,0.0688,0.2537,0.002101,0.0,0.0,0.00496,2.096,0.3815,2.0,65.0,5.0,0.0,0.2043,20.17,5.487,4.0,3.0,10.0,6.0,8.0,2.0,8.0,0.6733,0.0,0.01459,0.04199,0.003574,0.01101,0.4364,0.5224,12.0,34.0,0.375,0.6727,0.2243,0.1443,0.2675,0.2475,0.1665,0.0,55.0,0.1527,1.021,0.8009,0.8261,0.9521,0.075,0.4364,0.4364,0.0,0.1796,0.375,0.01814,0.008195,7.0,42.0,0.1511,0.2353,0.6335,0.2516,1.002,0.1097,0.1099,0.0,0.09035,2.0,63.0,0.0,84.41,0.5072,346.7,504.8,1.14,0.796,1.133,0.06979,11.77,22.74,11.08,0.08749,0.8707,0.004791,0.6839,0.1148,0.1665,0.1084,0.02879,0.1089,0.2883,0.001833,0.1327,0.0003635,0.0,15.23,0.6325,84.41,706.6,5.788,0.9074,7.0,0.0,rock,1119.mid
0.0,0.5472,0.2785,11.97,1.721,0.7343,7.916,4.52,4.308,6.896,55.2,0.4612,0.2114,0.9726,1.501,0.0,0.2414,0.05694,0.4034,0.04443,0.4493,0.0,0.05036,0.001138,0.5151,1.0,7.0,0.01188,5.0,306.5,106.0,0.0,0.0,0.03373,2.985,0.2584,0.1084,23.57,0.6331,64.0,3.0,5.0,106.0,0.0,7.692,7.0,6.29,58.05,0.04505,0.1032,0.08141,0.1099,0.09297,3.97,0.06139,0.04893,0.1775,0.01779,0.0,0.001673,0.0,1.771,1.768,2.0,63.0,10.0,0.0,0.5103,14.29,7.805,5.0,1.0,5.0,1.0,4.0,4.0,8.0,0.485,0.0,0.01189,0.08281,0.0186,0.05768,0.1797,0.4557,12.0,58.0,0.5,0.6597,0.149,0.0959,0.1885,0.2227,0.1469,0.0,70.0,0.1483,1.659,0.7612,0.9882,0.8459,0.02956,0.7857,0.2429,1.366,0.101,0.0,0.02849,0.0,7.0,194.0,0.4068,0.3819,0.02521,0.206,1.197,0.1836,0.2198,0.0,0.8203,2.0,65.0,0.0,93.8,0.9859,0.0,122.1,1.373,1.045,1.807,0.1892,7.925,20.03,7.93,0.2747,0.888,0.008376,0.9242,0.1334,0.1469,0.08608,0.1229,0.09178,0.237,0.008266,0.08931,0.001394,0.0,17.74,2.673,71.21,185.9,15.66,0.9863,7.0,0.0,rock,1120.mid
0.0,0.465,0.7445,15.38,1.618,0.09621,27.18,1.901,1.946,2.377,0.0,0.6882,0.05504,0.3923,1.799,0.0,0.0465,0.05974,0.1314,0.1756,0.06459,0.0,0.09766,0.0132,0.5072,3.0,4.0,0.04385,3.0,282.2,126.0,0.0,0.0,0.0,1.261,0.3574,0.203,18.25,0.4396,115.0,7.0,36.0,6.101,0.0,5.701,5.0,8.219,57.07,0.02299,0.2053,0.03853,0.04396,0.0993,4.857,0.01603,0.06051,0.2126,0.02689,0.0,0.0,0.002717,2.033,0.226,3.0,31.0,7.0,0.0,0.2389,23.14,7.261,4.0,0.0,13.0,4.0,5.0,0.0,9.0,0.5632,0.0,0.0,0.01858,0.003715,0.6108,0.3718,0.4757,12.0,57.0,0.2,0.4595,0.1425,0.07538,0.2471,0.2651,0.1218,0.0,62.0,0.07416,2.344,0.9564,0.8065,0.9482,0.0,0.5,0.4677,2.444,0.1363,4.8,0.01068,0.0,4.0,58.0,0.05676,0.3206,0.09361,0.1606,1.164,0.06075,0.07068,0.0,0.4854,2.0,46.0,0.0,69.34,0.1898,1076.0,381.8,0.8174,1.085,1.491,0.07849,8.544,33.8,20.79,0.2524,0.2383,0.0213,0.2137,0.1747,0.1208,0.08973,0.07439,0.1062,0.2166,0.03896,0.09041,0.0,0.0,14.67,4.359,69.34,1123.0,16.27,0.9856,14.0,0.0,rock,1121.mid
0.0,0.4865,0.3175,10.9,1.949,0.1869,12.28,4.073,3.983,6.449,35.42,0.6168,0.05607,0.601,1.065,0.1171,0.038,0.09575,0.193,0.05371,0.4077,0.0,0.09415,0.006105,0.4634,2.0,3.0,0.1835,2.0,213.2,86.0,0.0,0.21,0.007421,1.238,0.2596,0.2488,17.67,0.4916,103.0,5.0,9.0,18.55,0.0,4.945,10.0,4.42,62.04,0.01396,0.06927,0.03129,0.04092,0.04413,3.611,0.02781,0.0781,0.1589,0.0567,0.0,0.001484,0.006068,2.356,0.2251,0.0,63.0,8.0,0.0,0.6738,35.98,11.19,4.0,1.0,12.0,9.0,6.0,0.0,9.0,0.4426,0.0,0.002668,0.06261,0.004669,0.07725,0.2087,0.3229,12.0,58.0,0.5,0.696,0.2145,0.1159,0.2144,0.1671,0.1163,0.0,66.0,0.1202,1.424,0.8516,0.9131,0.6956,0.0,0.5,0.2576,2.625,0.2145,0.8333,0.01506,0.06381,3.0,42.0,0.2304,0.4006,0.01854,0.2784,1.023,0.09542,0.09759,0.0,0.4413,3.0,52.0,0.0,41.67,0.3224,911.1,293.1,1.989,1.302,3.021,0.07829,4.422,15.18,10.3,0.461,0.7907,0.02141,0.7044,0.1424,0.07282,0.083,0.1035,0.148,0.2135,0.1013,0.02466,0.0,0.0,9.374,2.0,41.67,907.4,7.563,0.9394,5.875,0.0,rock,1122.mid
0.0,0.5074,0.1604,9.587,1.582,0.3157,6.443,4.791,4.174,6.873,44.92,0.6435,0.07694,3.103,2.466,0.0,0.07166,0.06043,0.2,0.0336,0.3585,0.0,0.04449,0.003914,0.4089,2.0,7.0,0.04507,5.0,238.9,103.0,0.0,0.0,0.02581,1.5,0.2394,0.1347,24.17,0.6259,120.0,7.0,7.0,27.05,0.0,21.96,9.0,5.562,61.54,0.03117,0.0758,0.03912,0.09981,0.06852,3.72,0.01511,0.1222,0.2422,0.01214,0.0,0.001952,0.005208,0.9106,0.1367,2.0,60.0,0.0,0.0,0.4608,27.9,11.52,6.0,2.0,12.0,1.0,8.0,1.0,13.0,0.7117,0.0,0.005028,0.02813,0.004965,0.02326,0.3056,0.4792,12.0,69.0,0.25,0.7821,0.154,0.1024,0.2264,0.2176,0.1702,0.0,80.0,0.2655,2.234,0.8231,0.9828,0.8792,0.0,0.175,0.1125,0.0,0.1106,0.5,0.01733,0.0,7.0,60.0,0.3578,0.2156,0.1582,0.2145,1.013,0.09936,0.1007,0.0,0.6944,2.0,40.0,0.0,67.98,0.7233,0.0,306.2,1.745,1.109,1.864,0.09045,10.21,13.2,5.091,0.2625,0.8913,0.02002,0.9005,0.1757,0.1702,0.09139,0.08263,0.1128,0.2,0.03215,0.04185,0.0004337,0.0,12.96,3.07,67.98,586.6,11.51,0.9212,6.182,0.0,rock,1123.mid
