@RELATION ./Datasets/TEMP/jazz-rock.arff

@ATTRIBUTE "Acoustic Guitar Prevalence" REAL
@ATTRIBUTE "Amount of Arpeggiation" REAL
@ATTRIBUTE "Amount of Staccato" REAL
@ATTRIBUTE "Average Interval Spanned by Melodic Arcs" REAL
@ATTRIBUTE "Average Length of Melodic Arcs" REAL
@ATTRIBUTE "Average Note Duration" REAL
@ATTRIBUTE "Average Note to Note Change in Dynamics" REAL
@ATTRIBUTE "Average Number of Independent Voices" REAL
@ATTRIBUTE "Average Number of Simultaneous Pitch Classes" REAL
@ATTRIBUTE "Average Number of Simultaneous Pitches" REAL
@ATTRIBUTE "Average Range of Glissandos" REAL
@ATTRIBUTE "Average Rest Fraction Per Voice" REAL
@ATTRIBUTE "Average Time Between Attacks" REAL
@ATTRIBUTE "Average Time Between Attacks for Each Voice" REAL
@ATTRIBUTE "Average Variability of Time Between Attacks for Each Voice" REAL
@ATTRIBUTE "Brass Prevalence" REAL
@ATTRIBUTE "Chord Duration" REAL
@ATTRIBUTE "Chromatic Motion" REAL
@ATTRIBUTE "Combined Strength of Two Strongest Rhythmic Pulses" REAL
@ATTRIBUTE "Complete Rests" REAL
@ATTRIBUTE "Complex Chords" REAL
@ATTRIBUTE "Compound Or Simple Meter" REAL
@ATTRIBUTE "Contrary Motion" REAL
@ATTRIBUTE "Diminished and Augmented Triads" REAL
@ATTRIBUTE "Direction of Melodic Motion" REAL
@ATTRIBUTE "Distance Between Most Prevalent Melodic Intervals" REAL
@ATTRIBUTE "Distance Between Two Most Common Vertical Intervals" REAL
@ATTRIBUTE "Dominant Seventh Chords" REAL
@ATTRIBUTE "Dominant Spread" REAL
@ATTRIBUTE Duration REAL
@ATTRIBUTE "Dynamic Range" REAL
@ATTRIBUTE "Electric Guitar Prevalence" REAL
@ATTRIBUTE "Electric Instrument Prevalence" REAL
@ATTRIBUTE "Glissando Prevalence" REAL
@ATTRIBUTE "Harmonicity of Two Strongest Rhythmic Pulses" REAL
@ATTRIBUTE "Importance of Bass Register" REAL
@ATTRIBUTE "Importance of High Register" REAL
@ATTRIBUTE "Importance of Loudest Voice" REAL
@ATTRIBUTE "Importance of Middle Register" REAL
@ATTRIBUTE "Initial Tempo" REAL
@ATTRIBUTE "Interval Between Most Prevalent Pitch Classes" REAL
@ATTRIBUTE "Interval Between Most Prevalent Pitches" REAL
@ATTRIBUTE "Longest Complete Rest" REAL
@ATTRIBUTE "Major or Minor" REAL
@ATTRIBUTE "Maximum Note Duration" REAL
@ATTRIBUTE "Maximum Number of Independent Voices" REAL
@ATTRIBUTE "Mean Melodic Interval" REAL
@ATTRIBUTE "Mean Pitch" REAL
@ATTRIBUTE "Melodic Embellishments" REAL
@ATTRIBUTE "Melodic Large Intervals" REAL
@ATTRIBUTE "Melodic Octaves" REAL
@ATTRIBUTE "Melodic Perfect Fifths" REAL
@ATTRIBUTE "Melodic Perfect Fourths" REAL
@ATTRIBUTE "Melodic Pitch Variety" REAL
@ATTRIBUTE "Melodic Sevenths" REAL
@ATTRIBUTE "Melodic Sixths" REAL
@ATTRIBUTE "Melodic Thirds" REAL
@ATTRIBUTE "Melodic Tritones" REAL
@ATTRIBUTE "Metrical Diversity" REAL
@ATTRIBUTE "Microtone Prevalence" REAL
@ATTRIBUTE "Minimum Note Duration" REAL
@ATTRIBUTE "Minor Major Melodic Third Ratio" REAL
@ATTRIBUTE "Minor Major Triad Ratio" REAL
@ATTRIBUTE "Most Common Melodic Interval" REAL
@ATTRIBUTE "Most Common Pitch" REAL
@ATTRIBUTE "Most Common Pitch Class" REAL
@ATTRIBUTE "Most Common Vertical Interval" REAL
@ATTRIBUTE "Non-Standard Chords" REAL
@ATTRIBUTE "Note Density" REAL
@ATTRIBUTE "Note Density Variability" REAL
@ATTRIBUTE "Number of Common Melodic Intervals" REAL
@ATTRIBUTE "Number of Common Pitches" REAL
@ATTRIBUTE "Number of Moderate Rhythmic Pulses" REAL
@ATTRIBUTE "Number of Pitched Instruments" REAL
@ATTRIBUTE "Number of Relatively Strong Rhythmic Pulses" REAL
@ATTRIBUTE "Number of Strong Rhythmic Pulses" REAL
@ATTRIBUTE "Number of Unpitched Instruments" REAL
@ATTRIBUTE "Oblique Motion" REAL
@ATTRIBUTE "Orchestral Strings Prevalence" REAL
@ATTRIBUTE "Parallel Fifths" REAL
@ATTRIBUTE "Parallel Motion" REAL
@ATTRIBUTE "Parallel Octaves" REAL
@ATTRIBUTE "Partial Chords" REAL
@ATTRIBUTE "Percussion Instrument Prevalence" REAL
@ATTRIBUTE "Perfect Vertical Intervals" REAL
@ATTRIBUTE "Pitch Class Variety" REAL
@ATTRIBUTE "Pitch Variety" REAL
@ATTRIBUTE Polyrhythms REAL
@ATTRIBUTE "Prevalence Ratio of Two Most Common Vertical Intervals" REAL
@ATTRIBUTE "Prevalence of Most Common Melodic Interval" REAL
@ATTRIBUTE "Prevalence of Most Common Pitch" REAL
@ATTRIBUTE "Prevalence of Most Common Pitch Class" REAL
@ATTRIBUTE "Prevalence of Most Common Vertical Interval" REAL
@ATTRIBUTE "Prevalence of Second Most Common Vertical Interval" REAL
@ATTRIBUTE "Quintuple Meter" REAL
@ATTRIBUTE Range REAL
@ATTRIBUTE "Relative Note Density of Highest Line" REAL
@ATTRIBUTE "Relative Note Durations of Lowest Line" REAL
@ATTRIBUTE "Relative Prevalence of Most Common Melodic Intervals" REAL
@ATTRIBUTE "Relative Prevalence of Top Pitch Classes" REAL
@ATTRIBUTE "Relative Prevalence of Top Pitches" REAL
@ATTRIBUTE "Relative Range Isolation of Loudest Voice" REAL
@ATTRIBUTE "Relative Range of Highest Line" REAL
@ATTRIBUTE "Relative Range of Loudest Voice" REAL
@ATTRIBUTE "Relative Size of Melodic Intervals in Lowest Line" REAL
@ATTRIBUTE "Repeated Notes" REAL
@ATTRIBUTE "Rhythmic Looseness" REAL
@ATTRIBUTE "Rhythmic Variability" REAL
@ATTRIBUTE "Saxophone Prevalence" REAL
@ATTRIBUTE "Second Most Common Vertical Interval" REAL
@ATTRIBUTE "Second Strongest Rhythmic Pulse" REAL
@ATTRIBUTE "Seventh Chords" REAL
@ATTRIBUTE "Similar Motion" REAL
@ATTRIBUTE "Standard Triads" REAL
@ATTRIBUTE "Stepwise Motion" REAL
@ATTRIBUTE "Strength Ratio of Two Strongest Rhythmic Pulses" REAL
@ATTRIBUTE "Strength of Second Strongest Rhythmic Pulse" REAL
@ATTRIBUTE "Strength of Strongest Rhythmic Pulse" REAL
@ATTRIBUTE "String Ensemble Prevalence" REAL
@ATTRIBUTE "String Keyboard Prevalence" REAL
@ATTRIBUTE "Strong Tonal Centres" REAL
@ATTRIBUTE "Strongest Rhythmic Pulse" REAL
@ATTRIBUTE "Triple Meter" REAL
@ATTRIBUTE "Variability Across Voices of Total Rests Per Voice" REAL
@ATTRIBUTE "Variability of Note Durations" REAL
@ATTRIBUTE "Variability of Note Prevalence of Pitched Instruments" REAL
@ATTRIBUTE "Variability of Note Prevalence of Unpitched Instruments" REAL
@ATTRIBUTE "Variability of Number of Independent Voices" REAL
@ATTRIBUTE "Variability of Number of Simultaneous Pitch Classes" REAL
@ATTRIBUTE "Variability of Number of Simultaneous Pitches" REAL
@ATTRIBUTE "Variability of Time Between Attacks" REAL
@ATTRIBUTE "Variability of Voice Separation" REAL
@ATTRIBUTE "Variation of Dynamics" REAL
@ATTRIBUTE "Variation of Dynamics In Each Voice" REAL
@ATTRIBUTE "Vertical Dissonance Ratio" REAL
@ATTRIBUTE "Vertical Major Third Prevalence" REAL
@ATTRIBUTE "Vertical Minor Seconds" REAL
@ATTRIBUTE "Vertical Minor Third Prevalence" REAL
@ATTRIBUTE "Vertical Octaves" REAL
@ATTRIBUTE "Vertical Perfect Fifths" REAL
@ATTRIBUTE "Vertical Perfect Fourths" REAL
@ATTRIBUTE "Vertical Sevenths" REAL
@ATTRIBUTE "Vertical Sixths" REAL
@ATTRIBUTE "Vertical Thirds" REAL
@ATTRIBUTE "Vertical Tritones" REAL
@ATTRIBUTE "Vertical Unisons" REAL
@ATTRIBUTE "Vibrato Prevalence" REAL
@ATTRIBUTE "Violin Prevalence" REAL
@ATTRIBUTE "Voice Equality - Dynamics" REAL
@ATTRIBUTE "Voice Equality - Melodic Leaps" REAL
@ATTRIBUTE "Voice Equality - Note Duration" REAL
@ATTRIBUTE "Voice Equality - Number of Notes" REAL
@ATTRIBUTE "Voice Equality - Range" REAL
@ATTRIBUTE "Voice Overlap" REAL
@ATTRIBUTE "Voice Separation" REAL
@ATTRIBUTE "Woodwinds Prevalence" REAL
@ATTRIBUTE genre {jazz, rock}
@ATTRIBUTE title STRING

@DATA
0.0,0.5153,0.3927,10.64,2.333,0.5122,5.589,4.542,3.444,5.923,0.0,0.3575,0.2001,1.053,1.374,0.0,0.1785,0.05421,0.4259,0.005693,0.1268,0.0,0.04708,0.00599,0.4423,3.0,4.0,0.04273,6.0,223.0,99.0,0.0,0.0,0.0,2.0,0.2825,0.104,17.5,0.6136,112.0,5.0,12.0,57.86,0.0,49.36,7.0,4.561,59.62,0.01137,0.0704,0.01184,0.04922,0.1657,4.8,0.01745,0.03427,0.296,0.003738,0.0,0.0,0.00279,1.093,0.3438,2.0,58.0,10.0,0.0,0.4149,14.19,6.575,5.0,0.0,4.0,2.0,4.0,4.0,9.0,0.6552,0.0,0.004556,0.06552,0.01584,0.1123,0.3893,0.502,10.0,46.0,0.5,0.503,0.1664,0.08588,0.2116,0.2676,0.1346,0.0,60.0,0.2297,1.702,0.9963,0.8998,0.9277,0.07407,0.4333,0.4333,0.4286,0.1308,0.0,0.03073,0.0,4.0,112.0,0.1275,0.2322,0.3453,0.2206,1.301,0.1851,0.2408,0.0,0.6107,2.0,56.0,0.0,59.92,1.331,945.4,255.8,1.458,0.941,1.563,0.1725,6.782,14.17,9.952,0.1545,0.7617,0.02022,0.7302,0.2111,0.1342,0.1002,0.05776,0.1204,0.2437,0.01999,0.0565,0.0,0.0,13.37,5.61,59.92,428.8,9.352,0.9893,7.0,0.0,rock,1176.mid
0.0,0.4544,0.6796,14.72,2.768,0.1641,9.338,4.547,2.924,5.213,45.45,0.5593,0.09993,0.4343,0.7155,0.07732,0.04759,0.05689,0.2498,0.02429,0.04721,0.0,0.06474,0.002536,0.6841,6.0,3.0,0.06971,3.0,159.5,117.0,0.0,0.03461,0.004063,1.326,0.2198,0.1241,12.33,0.6561,250.0,5.0,5.0,15.0,0.0,5.073,8.0,4.827,60.34,0.004327,0.0314,0.01293,0.08164,0.08349,2.313,0.01847,0.2172,0.2294,0.009235,0.0,0.0008125,0.02083,1.7,0.09128,8.0,69.0,9.0,0.0,0.1689,45.06,8.561,4.0,3.0,8.0,6.0,8.0,4.0,9.0,0.6394,0.0,0.004302,0.06044,0.0168,0.1273,0.3129,0.5076,11.0,50.0,0.25,0.5242,0.1795,0.1653,0.2533,0.2664,0.1397,0.0,63.0,0.1444,2.211,0.8971,0.9439,0.8686,0.0,0.2381,0.3651,0.5,0.09826,0.0,0.02249,0.07732,3.0,61.0,0.2158,0.2354,0.4879,0.218,1.018,0.1237,0.126,0.0,0.5079,2.0,46.0,0.0,51.57,0.3312,1263.0,316.0,1.532,1.073,2.626,0.06735,6.065,19.87,6.795,0.08298,0.6296,0.008214,0.718,0.196,0.1352,0.106,0.03383,0.154,0.2618,0.01278,0.07041,0.0,0.0,13.69,1.118,51.57,935.2,6.305,0.9939,5.25,0.0,rock,1177.mid
0.0,0.5273,0.5377,9.648,2.15,0.233,9.869,4.316,3.204,4.799,0.0,0.3024,0.168,0.4153,0.3764,0.1338,0.1281,0.02367,0.28,0.02255,0.03146,0.0,0.07949,0.001914,0.4506,2.0,3.0,0.05163,2.0,116.6,87.0,0.1346,0.1922,0.0,2.0,0.147,0.02308,20.0,0.8299,160.0,4.0,5.0,8.442,1.0,3.15,6.0,3.755,59.91,0.01693,0.01959,0.02612,0.0498,0.08245,2.369,0.004082,0.12,0.2261,0.01143,0.0,0.0,0.0375,0.9236,0.4448,2.0,65.0,5.0,0.0,0.1187,30.54,8.459,5.0,5.0,7.0,5.0,7.0,7.0,11.0,0.5215,0.0,0.003975,0.03975,0.02146,0.06319,0.4375,0.4962,9.0,27.0,0.4286,0.5438,0.2302,0.2158,0.2885,0.2474,0.1345,0.0,41.0,0.1731,1.896,0.8972,0.8139,0.6349,0.0,0.2927,0.2927,0.3333,0.2065,0.0,0.02766,0.06689,3.0,80.0,0.2605,0.3593,0.5576,0.2539,1.008,0.1395,0.1406,0.0,0.2365,2.0,160.0,0.0,16.13,0.3307,268.9,156.9,1.404,0.8069,1.293,0.04048,6.218,15.21,7.921,0.1169,0.8099,0.009837,0.8592,0.1505,0.1249,0.1238,0.03563,0.1447,0.2545,0.0138,0.09688,0.0,0.0,14.91,2.55,16.13,528.0,8.093,0.9069,7.0,0.0,rock,1178.mid
0.0,0.588,0.3493,12.41,2.008,0.2294,8.876,3.911,2.869,4.686,0.0,0.3917,0.1266,0.3673,0.3202,0.0,0.14,0.03114,0.3828,0.06706,0.005248,0.0,0.01573,0.002876,0.4755,5.0,4.0,0.0547,3.0,137.5,80.0,0.2014,0.3715,0.0,3.0,0.2856,0.01076,23.4,0.7036,150.0,7.0,28.0,4.446,1.0,2.8,6.0,4.508,55.4,0.001934,0.0485,0.02455,0.08743,0.2503,2.595,0.05749,0.04491,0.09641,0.01198,0.0,0.0,0.02,1.683,0.009529,0.0,36.0,0.0,0.0,0.07918,30.2,9.583,2.0,5.0,9.0,4.0,3.0,3.0,13.0,0.4346,0.0,0.001242,0.07492,0.04553,0.03701,0.3263,0.5455,11.0,35.0,0.6667,0.5977,0.2796,0.1464,0.3423,0.2881,0.1722,0.0,51.0,0.122,1.019,0.8951,0.696,0.9093,0.0,0.2941,0.2941,0.75,0.2796,0.0,0.02744,0.0,4.0,150.0,0.0551,0.4748,0.8287,0.0988,1.022,0.1893,0.1935,0.0,0.3022,2.0,50.0,0.0,19.91,0.2028,133.6,140.9,1.615,0.7129,1.609,0.09153,8.524,15.52,8.697,0.03469,0.8175,0.0004255,0.7785,0.1794,0.1574,0.09997,0.01461,0.1418,0.2792,0.01079,0.1087,0.0,0.0,12.8,2.915,19.91,382.4,10.84,0.9942,8.0,0.0,rock,1179.mid
0.1253,0.6407,0.2496,8.981,1.852,0.5794,2.859,4.766,3.051,6.047,0.0,0.414,0.1118,0.742,1.783,0.0599,0.1455,0.07108,0.2122,0.04971,0.04871,0.0,0.0324,0.0,0.5196,3.0,7.0,0.02619,2.0,118.6,100.0,0.0,0.2119,0.0,1.49,0.4228,0.1451,25.0,0.4321,144.0,7.0,19.0,42.49,0.0,11.46,8.0,3.873,55.88,0.04936,0.05528,0.02172,0.0691,0.07305,4.258,0.01876,0.03455,0.2794,0.005923,0.0,0.0,0.003401,1.419,0.8303,0.0,59.0,4.0,0.0,0.1981,15.28,9.05,4.0,0.0,13.0,8.0,4.0,2.0,7.0,0.7153,0.0,0.008009,0.03713,0.01019,0.1711,0.2812,0.5633,11.0,43.0,0.5,0.6068,0.2211,0.07716,0.1914,0.2981,0.1809,0.0,63.0,0.3835,1.512,0.7411,0.9677,0.91,0.0,0.5873,0.2698,2.423,0.2211,0.0,0.01446,0.0599,7.0,73.0,0.07667,0.2151,0.5541,0.2211,1.052,0.1034,0.1088,0.0,0.0,2.0,49.0,0.0,14.52,0.7588,50.73,79.65,1.972,0.8111,2.219,0.1485,5.541,17.46,4.986,0.04979,0.7206,0.007032,0.6956,0.2184,0.1809,0.08429,0.01707,0.1207,0.2685,0.005648,0.07975,0.0,0.0,14.7,2.812,14.52,128.3,12.18,0.9856,5.5,0.0,rock,1180.mid
0.0,0.6263,0.2742,15.39,2.167,0.2574,3.341,2.632,2.794,4.236,55.25,0.6397,0.08375,0.8266,1.997,0.0,0.08908,0.01694,0.3394,0.03625,0.04509,0.0,0.1093,0.006343,0.2843,7.0,7.0,0.0582,4.0,180.0,66.0,0.0,0.0,0.06038,1.233,0.7119,0.03914,16.33,0.249,106.0,5.0,7.0,34.52,0.0,3.52,6.0,5.422,49.33,0.01727,0.008999,0.09899,0.2049,0.1143,2.228,0.0397,0.1551,0.03812,0.003706,0.0,0.002236,0.02358,7.0,0.03374,0.0,48.0,5.0,0.0,0.3453,18.44,5.4,5.0,3.0,5.0,1.0,3.0,3.0,6.0,0.5333,0.0,0.0006158,0.01724,0.003387,0.2875,0.1872,0.6109,11.0,36.0,0.3333,0.765,0.244,0.1569,0.3541,0.2677,0.2048,0.0,55.0,0.161,1.939,0.8395,0.6116,0.9976,0.0315,0.2545,0.4364,0.0,0.244,0.6667,0.02429,0.0,7.0,53.0,0.1433,0.3402,0.2239,0.09211,1.513,0.1351,0.2043,0.0,0.8128,1.0,43.0,0.0,34.77,0.3579,0.0,120.8,0.9875,1.032,1.924,0.1244,6.686,10.75,4.385,0.1339,0.4182,0.004207,0.53,0.2129,0.2048,0.1384,0.04962,0.1175,0.1535,0.005904,0.05483,0.001491,0.0,11.18,2.714,34.77,404.2,8.262,0.8803,8.2,0.0,rock,1181.mid
0.0,0.5212,0.008427,16.89,3.288,0.4375,4.162,3.966,2.985,3.757,52.5,0.439,0.2337,0.7459,1.885,0.08567,0.4669,0.0586,0.3424,0.01,0.01763,0.0,0.1108,0.0,0.719,2.0,4.0,0.02801,2.0,181.5,50.0,0.3111,0.4098,0.002738,1.982,0.1278,0.183,16.17,0.6892,85.0,7.0,7.0,76.23,0.0,2.927,6.0,4.326,64.39,0.0316,0.01928,0.02699,0.09021,0.1172,3.302,0.05474,0.1203,0.1457,0.0,1.0,0.0004564,0.08824,2.15,0.1343,0.0,64.0,4.0,0.0,0.1618,15.73,6.406,5.0,4.0,7.0,6.0,7.0,7.0,9.0,0.5395,0.0,0.002051,0.119,0.001026,0.1992,0.2307,0.5503,8.0,26.0,0.4286,0.5276,0.1989,0.1725,0.262,0.3069,0.1619,0.0,46.0,0.1972,2.186,0.845,0.9077,0.881,0.0,0.3696,0.2174,0.2609,0.1989,0.0,0.02951,0.0,4.0,111.0,0.1307,0.2308,0.5083,0.2267,1.035,0.1683,0.1741,0.257,0.0,2.0,56.0,0.0,73.53,0.3481,359.0,137.4,0.874,0.7797,0.8541,0.1361,4.764,10.01,2.852,0.07369,0.6974,0.008401,0.5351,0.1016,0.1157,0.1278,0.02865,0.1295,0.2515,0.006209,0.2053,0.0,0.0,12.46,1.602,73.53,345.8,5.345,0.9944,5.2,0.0,rock,1182.mid
0.0,0.526,0.0,12.45,2.482,0.8117,0.6162,4.294,3.523,5.037,0.0,0.1449,0.3276,0.9517,0.5889,0.0,0.4971,0.06148,0.5194,0.0005154,0.141,0.0,0.04678,0.0,0.3919,2.0,7.0,0.01685,5.0,164.4,92.0,0.0,0.0,0.0,1.321,0.1921,0.07123,25.0,0.7366,118.0,7.0,3.0,164.4,0.0,6.0,5.0,3.874,60.61,0.0337,0.03142,0.04372,0.09016,0.09016,3.784,0.03689,0.06421,0.1011,0.002732,0.0,0.0,0.1271,1.242,0.363,0.0,67.0,10.0,0.0,0.35,8.866,3.231,4.0,4.0,4.0,3.0,4.0,4.0,11.0,0.683,0.0,0.01053,0.0924,0.01637,0.1067,0.2662,0.4941,9.0,30.0,0.5,0.6211,0.2541,0.1256,0.2034,0.2268,0.1409,0.0,48.0,0.2549,1.473,0.8817,0.9401,0.9925,0.0383,0.3958,0.3958,1.846,0.2541,0.0,0.03783,0.0,7.0,74.0,0.2331,0.1778,0.3101,0.2855,1.071,0.2508,0.2686,0.0,0.5048,2.0,56.0,0.0,22.39,0.7421,334.7,39.54,0.741,1.052,1.167,0.1549,12.7,15.98,9.806,0.2036,0.7678,0.01963,0.747,0.1641,0.1409,0.1264,0.05612,0.1132,0.2235,0.008986,0.06272,0.0,0.0,19.39,2.217,22.39,172.0,4.546,0.9608,9.333,0.0,rock,1183.mid
0.1669,0.5979,0.4508,10.62,2.138,0.3618,7.877,3.676,3.134,5.659,21.43,0.4866,0.1545,0.7505,1.461,0.0,0.1289,0.09101,0.3778,0.0309,0.04794,0.0,0.04683,0.004013,0.589,7.0,7.0,0.02104,4.0,246.5,113.0,0.03179,0.06563,0.004979,1.327,0.2991,0.1981,32.5,0.5028,110.0,5.0,17.0,47.72,0.0,8.755,6.0,3.459,60.37,0.01395,0.0171,0.008825,0.1263,0.1059,2.59,0.01213,0.08329,0.1335,0.006067,1.0,0.002845,0.004545,1.396,0.08984,0.0,48.0,0.0,0.0,0.3972,19.82,8.101,5.0,3.0,5.0,6.0,4.0,4.0,11.0,0.5548,0.0,0.008074,0.05813,0.01684,0.1709,0.4233,0.6042,11.0,43.0,0.5,0.6661,0.3089,0.1586,0.2784,0.271,0.1805,0.0,52.0,0.1707,1.348,0.4089,0.7229,0.6547,0.0,0.2885,0.4423,0.6316,0.3089,0.0,0.02878,0.0,7.0,73.0,0.1303,0.3403,0.3016,0.198,1.061,0.1833,0.1945,0.0,0.0,2.0,55.0,0.0,79.16,0.6543,326.8,239.0,1.146,0.8479,2.021,0.1246,4.099,18.15,10.18,0.1586,0.588,0.02066,0.5079,0.1917,0.1805,0.1527,0.04339,0.1031,0.1558,0.007571,0.07931,0.0,0.0,16.63,1.472,79.16,672.7,11.2,0.8829,6.4,0.0,rock,1184.mid
0.2042,0.5696,0.304,9.182,1.55,0.4566,9.032,4.214,3.015,6.153,7.918,0.6114,0.1032,1.925,4.96,0.2056,0.1517,0.02596,0.1526,0.07968,0.1193,0.0,0.034,0.002956,0.4776,5.0,7.0,0.0,6.0,216.9,96.0,0.06064,0.1775,0.3015,1.5,0.2614,0.2074,33.0,0.5312,80.0,7.0,12.0,24.14,0.0,6.855,9.0,4.776,60.72,0.03755,0.0644,0.02996,0.06291,0.1383,3.882,0.03095,0.1168,0.2082,0.002496,0.0,0.03355,0.0,0.9952,0.07486,0.0,72.0,0.0,0.0,0.2177,16.64,13.13,6.0,0.0,17.0,9.0,7.0,0.0,13.0,0.6429,0.0,0.00152,0.05086,0.02336,0.1278,0.3616,0.5656,11.0,49.0,0.4286,0.478,0.2077,0.08497,0.2418,0.3053,0.1459,0.0,65.0,0.3059,1.514,0.6659,0.7604,0.9744,0.0,0.4462,0.3692,2.842,0.2077,0.2857,0.0136,0.1032,7.0,78.0,0.07904,0.2722,0.5754,0.1383,1.037,0.07492,0.07771,0.01808,0.02976,2.0,52.0,0.0,51.96,0.7034,224.3,146.9,1.856,1.066,2.679,0.1149,5.29,15.69,9.153,0.06624,0.765,0.004743,0.7219,0.2485,0.1459,0.1143,0.02736,0.1397,0.2326,0.001455,0.05687,0.00305,0.0,21.56,3.528,45.29,392.3,10.83,0.9624,5.375,0.0,rock,1185.mid
0.0,0.4872,0.6072,7.043,1.691,0.4612,14.4,3.878,3.041,4.986,27.8,0.6236,0.1696,1.365,3.516,0.08844,0.2109,0.09711,0.3196,0.02541,0.05265,0.0,0.0338,0.00885,0.4337,2.0,7.0,0.002061,3.0,290.9,117.0,0.07234,0.1059,0.04726,1.31,0.1338,0.0209,47.0,0.8453,165.0,5.0,5.0,81.45,0.0,8.621,7.0,3.355,60.8,0.01037,0.02053,0.01387,0.05605,0.1809,3.05,0.004994,0.0283,0.2031,0.001665,0.0,0.006965,0.003788,0.2664,0.04357,0.0,61.0,1.0,0.0,0.3142,15.63,5.209,5.0,3.0,7.0,9.0,7.0,6.0,9.0,0.7285,0.0,0.003755,0.04024,0.003755,0.1918,0.5567,0.5702,8.0,27.0,0.4286,0.6379,0.2053,0.2463,0.296,0.2969,0.1894,0.0,67.0,0.4343,3.263,0.9162,0.7445,0.6404,0.0,0.0,0.2388,0.0,0.2053,0.0,0.02751,0.08844,7.0,55.0,0.06903,0.1974,0.425,0.2852,1.163,0.1477,0.1719,0.06948,0.1506,2.0,42.0,0.0,95.9,1.03,152.9,385.2,0.9604,0.9019,1.594,0.06942,11.82,18.7,6.969,0.1158,0.6858,0.004499,0.621,0.1917,0.1894,0.08394,0.02458,0.07871,0.2473,0.01235,0.1052,0.00199,0.0,20.25,1.787,95.9,741.7,12.05,0.9925,7.25,0.007499,rock,1186.mid
0.0,0.8371,0.4925,16.17,6.685,0.1882,4.508,2.485,3.999,5.513,0.0,0.5439,0.1906,0.4082,0.3923,0.0,0.1323,0.005755,0.4349,0.07822,0.3172,0.0,0.02196,0.0,0.1066,3.0,2.0,0.007801,6.0,233.7,111.0,0.0,0.0,0.002621,1.983,0.08387,0.2661,29.0,0.65,115.0,5.0,7.0,16.69,0.0,5.217,5.0,2.909,66.07,0.001958,0.004427,0.01594,0.03364,0.05401,1.355,0.04781,0.04028,0.3878,0.004869,0.0,0.002621,0.01087,174.2,0.0,3.0,72.0,5.0,5.0,0.8814,32.88,12.44,2.0,5.0,9.0,2.0,4.0,4.0,6.0,0.4586,0.0,0.02252,0.09585,0.01005,0.0133,0.253,0.5238,11.0,33.0,0.5,0.8975,0.3856,0.1588,0.2479,0.1942,0.1743,0.0,56.0,0.05032,2.799,0.9127,0.8231,0.7976,0.0,0.3036,0.3393,0.0,0.3519,0.0,0.03009,0.0,7.0,115.0,0.03219,0.4236,0.07307,0.05932,1.004,0.217,0.2179,0.0,0.3007,1.0,58.0,0.0,62.65,0.372,788.4,270.2,1.114,1.132,2.32,0.08188,16.26,24.22,16.82,0.3991,0.3122,0.01524,0.7662,0.09788,0.1743,0.1942,0.1164,0.07013,0.1208,0.01283,0.05744,0.0,0.0,16.75,3.559,62.65,1201.0,2.646,0.7555,13.67,0.0,rock,1187.mid
0.0,0.5484,0.1635,14.12,1.608,0.541,15.84,3.849,3.37,6.283,0.0,0.3653,0.07076,0.543,1.39,0.0139,0.1446,0.02595,0.2672,0.01889,0.08731,0.0,0.03967,0.0,0.5394,7.0,7.0,0.0003396,6.0,335.3,117.0,0.0,0.09792,0.0,1.475,0.3865,0.07798,30.4,0.5355,117.0,5.0,5.0,38.39,0.0,32.08,6.0,7.661,55.49,0.03682,0.1758,0.09026,0.1264,0.1082,5.561,0.02898,0.09302,0.1306,0.00138,0.0,0.0,0.03178,1.285,0.5799,0.0,62.0,7.0,0.0,0.5583,19.54,7.356,5.0,1.0,8.0,5.0,5.0,3.0,12.0,0.5588,0.0,0.008694,0.06312,0.02183,0.1329,0.4123,0.6163,10.0,48.0,0.6,0.7064,0.1286,0.1027,0.2391,0.3003,0.2122,0.0,72.0,0.09748,1.23,0.9828,0.8576,0.7747,0.0,0.2778,0.2778,0.0,0.1286,0.8,0.01933,0.0139,7.0,59.0,0.0498,0.3384,0.259,0.1168,1.089,0.1279,0.1393,0.1266,0.313,2.0,40.0,0.0,98.96,1.109,774.8,363.7,1.097,0.9892,2.332,0.1017,10.13,19.05,13.76,0.1531,0.6797,0.005847,0.7074,0.2179,0.2122,0.1038,0.03905,0.07137,0.1796,0.0007633,0.08247,0.0,0.0,16.44,3.782,98.96,1049.0,17.52,0.9639,10.0,0.0,rock,1188.mid
